interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
a45a8f88-2af,17aa1611,María Díaz,Director Comercial,Pro Dynamics,Consultoría IT,España,Murcia,826,235134000,Llamada en frío,2025-11-07,"Inicialmente, María mostró un interés moderado en explorar opciones adicionales para la movilidad corporativa, pero manifestó preocupación por los costes.",2,2025-11-19,12,5,María mostró interés en recibir más información pero enfatizó preocupaciones sobre el presupuesto.,Enviar documentación,"Agente: Hola, María. Laura de nuevo, ¿tuviste oportunidad de revisar la información que envié?
Contacto: Hola, Laura. Sí, pero ahora mismo estamos pasando por una reorganización interna y es un momento complicado para cambiar de proveedor.
Agente: Lo entiendo, esos procesos pueden ser complejos. ¿Hay algún cambio que te interesaría ver en nuestra propuesta?
Contacto: En realidad, el precio sigue siendo un problema, y no queremos complicarnos ahora.
Agente: Claro, con la reorganización entiendo que el timing es difícil. ¿Te gustaría agendar una reunión con Roberto, nuestro especialista, para que pueda ofrecerte opciones más acotadas?
Contacto: Podríamos, pero no estoy segura de que ahora sea el momento adecuado.
Agente: Comprendo. ¿Te parece si esperamos un poco y recontacto en unas semanas?
Contacto: Sí, mejor así.
Agente: Perfecto, lo haré. Muchas gracias, María.
Contacto: Gracias a ti.","María expresó que debido a una reorganización interna, no es el mejor momento para buscar cambios, aunque no descarta hablar en el futuro.",Recontactar en X días,Lost
d01f67fc-e32,17aa1611,María Díaz,Director Comercial,Pro Dynamics,Consultoría IT,España,Murcia,826,235134000,Llamada en frío,2025-11-07,"Inicialmente, María mostró un interés moderado en explorar opciones adicionales para la movilidad corporativa, pero manifestó preocupación por los costes.",3,2025-12-04,27,15,"María expresó que debido a una reorganización interna, no es el mejor momento para buscar cambios, aunque no descarta hablar en el futuro.",Recontactar en X días,"Agente: Hola, María. Soy Laura de MoveUp. Quería saber si las cosas han mejorado en cuanto a la reorganización.
Contacto: Hola, Laura. La verdad es que seguimos en el mismo punto y, además, estamos ajustando el presupuesto para el próximo año.
Agente: Entiendo. ¿Crees que podríamos ser una opción en el futuro o deberíamos cerrar esta propuesta por ahora?
Contacto: Creo que, por nuestras prioridades actuales, podríamos cerrar esta opción. No estamos en condiciones de hacer cambios este año.
Agente: Comprendo perfectamente, María. Si en el futuro necesitas revisar esto de nuevo, estamos aquí para ayudarte.
Contacto: Gracias, Laura. Te tendré en cuenta.
Agente: Cuida mucho, María. Hasta luego.
Contacto: Hasta luego.",María decidió no continuar con la propuesta debido a restricciones presupuestarias y la falta de urgencia para cambiar de proveedor.,Cerrar lead - no interesado,Lost
77c9aad4-988,85a8e231,Carlos Jiménez,Director Comercial,Euro Logistics,Seguros,España,Alicante,32,5256000,Formulario web,2026-02-08,"Carlos mostró interés inicial en conocer las opciones de movilidad corporativa para evaluar posibles ahorros, pero mencionó limitaciones presupuestarias.",1,2026-02-11,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Carlos. Soy Marta Díaz de MoveUp. ¿Cómo estás?
Contacto: Hola, Marta. Bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar sobre cómo MoveUp podría optimizar la movilidad de tu empresa. ¿Cuántos viajes realizan mensualmente?
Contacto: Aproximadamente unos 150 viajes.
Agente: Con nuestros servicios, podrías ahorrar hasta un 20% en cada viaje. ¿Qué te parece?
Contacto: Suena bien, pero actualmente trabajamos con otro proveedor y estamos satisfechos.
Agente: Entiendo. Quizás podríamos hacer una comparativa de costos para evaluar si realmente te conviene cambiar.
Contacto: Podría ser, pero ahora mismo el presupuesto es ajustado y no estamos considerando cambios.
Agente: Lo comprendo. ¿Te gustaría recibir más información por correo?
Contacto: Sí, puedes enviarme información y lo reviso.
Agente: Perfecto, te envío la documentación hoy mismo.
Contacto: Gracias, Marta.
Agente: Gracias a ti, Carlos. Hablamos pronto.","Carlos mostró interés en recibir información, pero no está considerando cambios de proveedor por ahora.",Enviar documentación,Lost
b3979797-bfd,85a8e231,Carlos Jiménez,Director Comercial,Euro Logistics,Seguros,España,Alicante,32,5256000,Formulario web,2026-02-08,"Carlos mostró interés inicial en conocer las opciones de movilidad corporativa para evaluar posibles ahorros, pero mencionó limitaciones presupuestarias.",2,2026-02-16,8,5,"Carlos mostró interés en recibir información, pero no está considerando cambios de proveedor por ahora.",Enviar documentación,"Agente: Hola, Carlos. Soy Marta nuevamente. ¿Pudiste revisar la información que te envié?
Contacto: Hola, Marta. Sí, la revisé, pero tengo algunas dudas.
Agente: Claro, dime cuáles son tus inquietudes.
Contacto: No estoy seguro de que el cambio justifique el esfuerzo, además de que estamos en medio de una reorganización interna.
Agente: Entiendo la preocupación. ¿Quizás una demostración podría aclarar cómo podríamos integrarnos sin problemas?
Contacto: Podría ayudar, pero el presupuesto sigue siendo una barrera.
Agente: Podemos personalizar una solución que se ajuste a tus necesidades y presupuesto. ¿Qué tal si agendamos una reunión con nuestra especialista Cristina Vera?
Contacto: Ok, podemos agendarla para la próxima semana.
Agente: Excelente, te envío una invitación para coordinar la mejor hora.
Contacto: De acuerdo, gracias.
Agente: Gracias a ti, Carlos. Hablamos pronto.","Carlos mostró interés en una demo, pero sigue preocupado por el presupuesto y la reorganización interna.",Agendar demo/reunión con especialista,Lost
44dad625-e64,85a8e231,Carlos Jiménez,Director Comercial,Euro Logistics,Seguros,España,Alicante,32,5256000,Formulario web,2026-02-08,"Carlos mostró interés inicial en conocer las opciones de movilidad corporativa para evaluar posibles ahorros, pero mencionó limitaciones presupuestarias.",3,2026-02-23,15,7,"Carlos mostró interés en una demo, pero sigue preocupado por el presupuesto y la reorganización interna.",Agendar demo/reunión con especialista,"Agente: Hola, Carlos. Marta aquí. ¿Listo para la reunión con Cristina?
Contacto: Hola, Marta. He estado pensando y, siendo sincero, no creo que sea el mejor momento para este cambio.
Agente: Entiendo, Carlos. ¿Hay algo específico que te preocupe?
Contacto: Sí, principalmente, el presupuesto y la estabilidad actual con nuestro proveedor.
Agente: Comprendo. ¿Te gustaría que revisáramos esto más adelante, cuando la situación mejore?
Contacto: Podría ser, pero por ahora no estamos interesados en avanzar.
Agente: Gracias por tu sinceridad, Carlos. Siempre estamos aquí si cambias de opinión.
Contacto: Gracias, Marta. Lo tendré en cuenta.
Agente: Que tengas un buen día, Carlos.
Contacto: Igualmente, Marta.",Carlos decide no continuar debido a las restricciones presupuestarias y su satisfacción actual con el proveedor.,Cerrar lead - no interesado,Lost
ccc3d18f-e82,6cb65a63,Alberto Martínez,Responsable de Flota,Flex Consulting,Logística,España,Málaga,6686,728307000,LinkedIn,2026-02-08,Alberto mostró interés en optimizar la gestión de la flota y reducir costos mediante un servicio de movilidad corporativa eficiente.,1,2026-02-13,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Alberto, soy Sofía Moreno de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Sofía, estoy bien, gracias. ¿Y tú?
Agente: Muy bien, gracias. Quería saber si tuviste la oportunidad de revisar nuestra propuesta inicial de servicios de movilidad corporativa.
Contacto: Sí, le eché un vistazo, pero tengo algunas dudas sobre cómo se integraría con nuestro volumen actual de viajes.
Agente: Claro, entiendo. Nuestra plataforma es bastante flexible y podemos adaptarnos a las necesidades específicas de Flex Consulting. ¿Cuál es el volumen mensual de viajes que manejan actualmente?
Contacto: Alrededor de 500 viajes mensuales. Estamos buscando optimizar costos y mejorar la eficiencia.
Agente: Perfecto, ese nivel de volumen es manejable para nosotros. ¿Hay algún factor específico que consideras crítico en la decisión? 
Contacto: Sí, el coste y la facilidad de uso son cruciales. También necesitaría saber más sobre el servicio al cliente en caso de incidentes.
Agente: Comprendo. Nuestro servicio al cliente está disponible 24/7 y tenemos un equipo dedicado para atender cualquier incidencia de manera rápida. 
Contacto: Eso suena bien. Me gustaría discutir esto con mi equipo más a fondo. ¿Podríamos organizar una demo o una reunión con un especialista?
Agente: Por supuesto. Puedo coordinar una reunión con nuestra especialista, Elena Navarro, para que puedas ver el servicio en acción y resolver cualquier otra duda.
Contacto: Excelente, eso me ayudaría mucho.
Agente: Perfecto, entonces coordinaré todo para que Elena pueda mostrarles más detalles. ¿Te viene bien la próxima semana?
Contacto: Sí, la próxima semana estaría bien.
Agente: Genial, te enviaré una confirmación con la fecha y hora exactas.
Contacto: Perfecto, gracias Sofía.
Agente: A ti, Alberto, por tu tiempo. Hablamos pronto.",Alberto mostró interés en una reunión para ver detalles del servicio y resolver dudas específicas antes de tomar una decisión.,Agendar demo/reunión con especialista,In Progress
196e0990-676,9feb00db,Cristina Navarro,Director de RRHH,Global Systems,Química,España,Málaga,22,2838000,Email marketing,2026-01-19,Cristina mostró un interés inicial moderado debido a la eficiencia que MoveUp podría aportar a sus viajes corporativos.,1,2026-01-25,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Cristina, soy Laura Gómez de MoveUp. ¿Cómo estás?
Contacto: Hola, Laura. Todo bien, gracias. ¿Y tú?
Agente: Muy bien, gracias por preguntar. Quería hablar sobre cómo podríamos optimizar los viajes corporativos en Global Systems. ¿Cómo gestionan actualmente este aspecto?
Contacto: Actualmente usamos una empresa local que nos ha funcionado bien hasta ahora.
Agente: Entiendo, ¿pero sabías que con nuestro servicio podrías reducir costes operativos especialmente en picos de actividad?
Contacto: Sí, pero sinceramente, nuestro presupuesto está bastante ajustado este año.
Agente: Puede que podamos encontrar una solución acorde a su presupuesto. ¿Te gustaría que revisáramos algunas propuestas?
Contacto: Podría estar interesada, pero ahora mismo estamos en medio de una reorganización interna.
Agente: Claro, eso es comprensible. ¿Te parece si te envío más información para que puedas revisarla con calma?
Contacto: Sí, por favor, eso estaría bien.
Agente: Perfecto, te la envío enseguida.","Cristina mencionó una reorganización interna y preocupaciones presupuestarias, pero acordó recibir más información.",Enviar documentación,Lost
86d0af1a-67c,9feb00db,Cristina Navarro,Director de RRHH,Global Systems,Química,España,Málaga,22,2838000,Email marketing,2026-01-19,Cristina mostró un interés inicial moderado debido a la eficiencia que MoveUp podría aportar a sus viajes corporativos.,2,2026-02-01,13,7,"Cristina mencionó una reorganización interna y preocupaciones presupuestarias, pero acordó recibir más información.",Enviar documentación,"Agente: Hola Cristina, soy Laura de nuevo. Espero que hayas tenido tiempo de revisar la información que te envié.
Contacto: Hola Laura, sí, la revisé. Es interesante, pero como mencioné, estamos atados de manos con el presupuesto.
Agente: Entiendo, ¿te gustaría que organizara una reunión con nuestra especialista Elena para ver si podemos ajustar algo más a tus necesidades?
Contacto: No estoy segura, honestamente, nuestra situación no ha cambiado mucho desde la última vez que hablamos.
Agente: Aprecio tu sinceridad. Quizás Elena pueda ofrecerte una perspectiva diferente o alguna solución creativa.
Contacto: Bueno, podría escuchar una propuesta si no compromete mucho tiempo.
Agente: Ideal, coordinaré para que sea breve. ¿Te parece bien la próxima semana?
Contacto: Sí, creo que podríamos hacer un espacio.","Cristina sigue preocupada por el presupuesto, pero aceptó una reunión breve con la especialista.",Agendar demo/reunión con especialista,Lost
97667a1a-cb5,9feb00db,Cristina Navarro,Director de RRHH,Global Systems,Química,España,Málaga,22,2838000,Email marketing,2026-01-19,Cristina mostró un interés inicial moderado debido a la eficiencia que MoveUp podría aportar a sus viajes corporativos.,3,2026-02-06,18,5,"Cristina sigue preocupada por el presupuesto, pero aceptó una reunión breve con la especialista.",Agendar demo/reunión con especialista,"Agente: Hola Cristina, soy Laura. Quería saber tu opinión después de la reunión con Elena.
Contacto: Hola Laura. La verdad es que aún tengo mis dudas. La propuesta de coste sigue siendo un problema para nosotros.
Agente: Entiendo, ¿hay algo específico que te preocupe más aparte del presupuesto?
Contacto: Bueno, también estamos considerando si es el mejor momento para cambiar de proveedor con la situación actual.
Agente: Comprendo, cambiar de proveedor es una decisión importante. Tal vez podríamos ofrecer un periodo de prueba para que veas el valor por ti misma.
Contacto: Agradezco la oferta, pero pensándolo bien, creo que mejor lo dejamos para otro momento.
Agente: Claro, Cristina. Si en el futuro cambian las cosas, no dudes en contactarnos.
Contacto: Por supuesto, muchas gracias por tu tiempo y la información.
Agente: Gracias a ti, Cristina. Hasta luego.",Cristina decidió no seguir adelante con la propuesta debido a preocupaciones presupuestarias y de coyuntura.,Cerrar lead - no interesado,Lost
a2fb8fcb-bac,76e361ba,Alberto Navarro,Responsable de Movilidad,Smart Consulting,Automoción,España,Las Palmas,475,123272000,Partner comercial,2026-03-27,Smart Consulting mostró un interés inicial en explorar opciones de movilidad corporativa debido a recomendaciones de un partner comercial.,1,2026-03-30,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Alberto. Soy Diego López de MoveUp. ¿Cómo estás hoy?
Contacto: Hola, Diego. Bien, gracias. ¿En qué puedo ayudarte?
Agente: He visto que mostraste interés en nuestros servicios de movilidad corporativa. Quisiera saber más sobre sus necesidades y cómo podemos ayudarles.
Contacto: Sí, bueno... estamos considerando opciones, pero ya tenemos un proveedor.
Agente: Entiendo. ¿Podrías compartir más sobre tu experiencia actual y el volumen de viajes que realizan?
Contacto: Actualmente, hacemos alrededor de 150 viajes al mes, pero con la situación económica, no estamos buscando cambios.
Agente: Comprendo la preocupación por el presupuesto. ¿Podemos ofrecerte una propuesta que se ajuste mejor a sus necesidades?
Contacto: Nuestro presupuesto está bastante ajustado y, con la reorganización interna, no estamos tomando nuevas decisiones.
Agente: Si lo deseas, puedo agendar una reunión con nuestra especialista, Elena Navarro, para que puedas conocer mejor nuestras ventajas.
Contacto: Déjame pensarlo, pero ahora mismo no es una prioridad para nosotros.
Agente: Entiendo, Alberto. Quisiera mantener el contacto en caso de que decidan reconsiderar en el futuro.
Contacto: Claro, no hay problema.
Agente: Perfecto. Aprecio tu tiempo, Alberto.
Contacto: Gracias a ti, Diego. Hasta luego.","El contacto expresó que ya tienen un proveedor y están en medio de una reorganización interna, lo que limita su interés en nuevas soluciones.",Cerrar lead - no interesado,Lost
